Time,Amb pressure (PSI),Accel Ped. Pos. (%),Boost (PSI),Coolant (*F),Ethanol Content (Active) (%),Fuel Interpolation (FF) (%),Fuel low pressure sensor (PSI),Fuel mode (-),Fuel Scalar Interpolation (FF) (%),Gear (-),IAT (*F),Lambda bank 1 (AFR),Lambda bank 2 (AFR),MAF (g/s),Oil temp (*F),Rail pressure (PSI),RPM (RPM),Speed (mph),STFT 1 (%),STFT 2 (%),Timing Cyl. 1 (*CRK),Timing Cyl. 2 (*CRK),Timing Cyl. 3 (*CRK),Timing Cyl. 4 (*CRK),Timing Cyl. 5 (*CRK),Timing Cyl. 6 (*CRK),Transmission temp (*F),WGDC Bank 1 (%),WGDC Bank 2 (%),WGDC Base Value (%),MHD version 3.20 IJE0S Unknown
5548.505,14.2,9.7,-7.9,208,92,93.33,72,2,52.55,6,82,14,13.47,17.79,221,791.2,2093,63,-4.2,-7.7,32.2,31.5,32.2,32.2,32.2,32.2,198,57.4,57.4,39.3,0
5548.619,14.2,8,-8.9,208,92,93.33,71.8,2,52.55,6,82,13.97,13.72,14.97,221,800.3,2097,64,-6.9,-6.5,22.1,20.6,22.1,20.6,22.1,20.6,198,57.5,57.5,38.4,0
5548.750,14.2,4.8,-9.7,208,92,93.33,71.3,2,52.55,6,82,14.2,14.11,11.95,221,851.5,2097,63,-6.6,-3.6,18.4,20.2,18.4,20.2,18.4,20.2,198,55.5,55.5,36.9,0
5548.832,14.2,0,-10,208,92,93.33,71.3,2,52.55,6,82,14.46,14.38,11.13,221,881.8,2090,63,-4.6,-2,15.8,16.9,15.8,16.9,15.8,16.9,198,53.8,53.8,35.4,0
5548.912,14.2,0,-10.3,208,92,93.33,72,2,52.55,6,82,14.68,14.86,10.05,221,905.8,2090,63,-3.4,0.9,13.9,15,13.9,15,13.9,15,198,53.1,53.1,34.5,0
5548.991,14.2,0,-10.5,208,92,93.33,72.3,2,52.55,6,82,14.87,15.24,9.18,221,917.5,2074,63,-1.1,3.2,12.8,13.5,12.8,13.5,12.8,13.5,198,51.2,51.2,33.7,0
5549.075,14.2,0,-10.6,208,92,93.33,72.3,2,52.55,6,82,14.93,15.36,8.64,221,906.1,2067,63,-0.3,2.9,10.9,11.6,10.9,11.6,10.9,11.6,198,52.4,52.4,33.8,0
5549.156,14.2,0,-10.8,208,92,93.33,72,2,52.55,6,82,14.99,15.53,8.18,221,891.2,2095,63,0.5,4.3,8.6,9,8.6,9,8.6,9,198,51.3,51.3,33.8,0
5549.231,14.2,0,-10.8,208,92,93.33,70.5,2,52.55,6,82,15.09,15.65,7.97,221,883.6,2081,63,2,4.6,4.9,5.2,4.9,5.2,4.9,5.2,198,51.3,51.3,33.8,0
5549.311,14.2,0,-10.8,208,92,93.33,73.6,2,52.55,6,82,15.16,15.75,7.89,221,888,2082,63,2.7,5.3,1.9,1.9,1.9,1.9,1.9,1.9,198,51.3,51.3,33.8,0
5549.396,14.2,0,-10.9,208,92,93.33,72.9,2,52.55,6,82,15.29,15.89,7.91,221,892.3,2087,63,4.7,5.9,-1.1,-0.8,-1.1,-0.8,-1.1,-0.8,198,51.3,51.3,33.8,0
5549.471,14.2,0,-10.9,208,92,93.33,72,2,52.55,6,82,15.43,16.1,7.81,221,877,2074,63,5.7,8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,198,51.3,51.3,33.8,0
5549.557,14.2,0,-10.9,208,92,93.33,72.2,2,52.55,6,82,15.5,16.26,7.86,221,873.4,2080,63,6.3,7.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.4,51.4,33.9,0
5549.662,14.2,0,-10.8,208,92,93.33,72.3,2,52.55,6,82,15.72,16.48,7.73,221,920.8,2075,63,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.1,51.1,33.9,0
5549.741,14.2,0,-10.8,208,92,93.33,71.4,2,52.55,6,82,16.69,17.27,7.73,221,938.1,2075,63,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.1,51.1,33.9,0
5549.831,14.2,0,-10.8,208,92,93.33,72.3,2,52.55,6,82,18.86,20.99,7.64,221,941,2072,63,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.4,51.4,33.9,0
5549.926,14.2,0,-10.8,208,92,93.33,72.7,2,52.55,6,82,22.7,29.07,7.66,221,924.2,2064,63,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.1,51.1,33.9,0
5550.011,14.2,0,-10.8,208,92,93.33,73.6,2,52.55,6,82,28.49,38.36,7.56,221,901.4,2069,63,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.4,51.4,33.9,0
5550.081,14.2,0,-10.8,208,92,93.33,74.5,2,52.55,6,82,30.22,47.74,7.54,221,883.6,2068,63,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.4,51.4,33.9,0
5550.163,14.2,0,-10.8,208,92,93.33,75,2,52.55,6,82,34.62,57.33,7.56,221,862.3,2061,62,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,52.1,52.1,33.9,0
5550.246,14.2,0,-10.8,208,92,93.33,75.3,2,52.55,6,82,44.99,83.55,7.5,221,849.2,2063,62,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.4,51.4,33.9,0
5550.324,14.2,0,-10.7,208,92,93.33,76.2,2,52.55,6,82,52.64,98.29,7.53,221,836.1,2060,62,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.4,51.4,33.9,0
5550.401,14.2,0,-10.7,208,92,93.33,76.2,2,52.55,6,82,62.38,108.77,7.57,221,831.8,2051,62,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.8,51.8,33.9,0
5550.484,14.2,0,-10.7,208,92,93.33,76.4,2,52.55,6,82,71.83,123.17,7.59,221,829.2,2053,62,0,0,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,198,51.4,51.4,33.9,0
5550.565,14.2,0,-10.7,208,92,93.33,76.4,2,52.55,6,82,84.95,163.27,7.61,221,827.8,2046,62,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.5,51.5,33.9,0
5550.646,14.2,0,-10.7,208,92,93.33,76.9,2,52.55,6,82,95.41,176.83,7.52,221,825.6,2039,62,0,0,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,198,51.5,51.5,34,0
5550.748,14.2,0,-10.7,208,92,93.33,77.1,2,52.55,6,82,101.73,190.2,7.46,221,824.9,2036,62,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.5,51.5,34,0
5550.831,14.2,0,-10.7,208,92,93.33,77.1,2,52.55,6,82,105.89,216.83,7.44,221,823.4,2031,62,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.5,51.5,34,0
5550.904,14.2,0,-10.7,208,92,93.33,77.3,2,52.55,6,82,114.19,210.19,7.4,221,821.7,2023,61,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.5,51.5,34,0
5550.981,14.2,0,-10.7,208,92,93.33,77.5,2,52.55,6,82,116.3,216.83,7.35,221,818.7,2014,61,0,0,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,198,51.5,51.5,34,0
5551.062,14.2,0,-10.7,208,92,93.33,77.5,2,52.55,6,82,134.05,223.55,7.38,221,820.9,2009,61,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.5,51.5,34,0
5551.141,14.2,0,-10.7,208,92,93.33,77.5,2,52.55,6,82,140.68,223.55,7.33,221,819.9,2001,60,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.5,51.5,34,0
5551.229,14.2,0,-10.7,208,92,93.33,77.6,2,52.55,6,82,154.15,230.19,7.33,221,820.5,1996,60,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.5,51.5,34,0
5551.301,14.2,0,-10.7,208,92,93.33,77.6,2,52.55,6,84,153.94,229.98,7.38,221,820.5,1996,60,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.5,51.5,34,0
5551.381,14.2,0,-10.7,208,92,93.33,77.8,2,52.55,6,84,167.31,234.95,7.29,221,819.6,1985,60,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.5,51.5,34,0
5551.451,14.2,0,-10.7,208,92,93.33,78,2,52.55,6,84,173.94,230.19,7.34,221,817.9,1982,60,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.6,51.6,34,0
5551.533,14.2,0,-10.7,208,92,93.33,77.8,2,52.55,6,84,173.73,229.98,7.32,221,821,1973,60,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.6,51.6,34,0
5551.766,14.2,0,-10.7,208,92,93.33,77.8,2,52.55,6,84,180.46,234.95,7.27,221,818.2,1964,59,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.6,51.6,34,0
5552.136,14.2,0,-10.7,208,92,93.33,78.2,2,52.55,6,84,194.24,234.95,7.11,221,818.2,1921,58,0,0,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.6,51.6,34.1,0
5552.218,14.2,0,-10.7,208,92,93.33,78.2,2,52.55,6,84,187.5,234.95,7.09,221,818.2,1917,58,0,0,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.6,51.6,34.1,0
5552.306,14.2,0,-10.7,208,92,93.33,78.2,2,52.55,6,84,194.24,234.95,7.07,221,818.2,1915,58,0,0,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.6,51.6,34.1,0
5552.391,14.2,0,-10.7,208,92,93.33,78.3,2,52.55,6,84,200.87,234.95,7.02,221,818.7,1903,58,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.1,0
5552.489,14.2,0,-10.7,208,92,93.33,78.2,2,52.55,6,84,200.87,234.95,7.03,221,814.6,1904,58,0,0,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.7,51.7,34.1,0
5552.566,14.2,0,-10.6,208,92,93.33,78.3,2,52.55,6,84,207.61,234.95,7.11,221,817.7,1900,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.1,0
5552.661,14.2,0,-10.6,208,92,93.33,78.3,2,52.55,6,84,200.87,234.95,7.06,221,817.1,1888,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.1,0
5552.736,14.2,0,-10.6,208,92,93.33,78.5,2,52.55,6,84,207.61,234.95,7.01,221,817.3,1883,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5552.819,14.2,0,-10.6,208,92,93.33,78.7,2,52.55,6,84,200.87,234.95,7.04,221,817.1,1880,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5552.895,14.2,0,-10.6,208,92,93.33,78.5,2,52.55,6,84,214.33,234.95,6.97,221,815.5,1868,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5552.981,14.2,0,-10.6,208,92,93.33,78.5,2,52.55,6,84,214.33,234.95,6.99,221,816.2,1868,56,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5553.056,14.2,0,-10.6,208,92,93.33,78.7,2,52.55,6,84,214.33,234.95,6.93,221,815,1858,56,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,52.1,52.1,34.2,0
5553.144,14.2,0,-10.6,208,92,93.33,78.7,2,52.55,6,84,220.97,234.95,6.9,221,815.4,1852,56,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.7,51.7,34.2,0
5553.248,14.2,0,-10.6,208,92,93.33,78.5,2,52.55,6,84,220.76,234.95,6.9,221,817.5,1852,56,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.7,51.7,34.2,0
5553.326,14.2,0,-10.6,208,92,93.33,78.7,2,52.55,6,84,220.76,234.95,6.89,221,813.2,1847,56,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.5,51.5,34.2,0
5553.416,14.2,0,-10.6,208,92,93.33,78.9,2,52.55,6,84,207.51,234.95,6.87,221,813.2,1842,55,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.7,51.7,34.2,0
5553.493,14.2,0,-10.6,208,92,93.33,79,2,52.55,6,84,214.23,234.95,6.88,221,810.4,1845,55,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.7,51.7,34.2,0
5553.576,14.2,0,-10.6,208,92,93.33,79,2,52.55,6,84,214.23,234.95,6.86,221,810.2,1838,55,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.8,51.8,34.2,0
5553.651,14.2,0,-10.6,208,92,93.33,79,2,52.55,6,84,220.97,234.95,6.87,221,815.2,1839,55,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.5,51.5,34.2,0
5553.766,14.2,0,-10.6,208,92,93.33,79,2,52.55,6,84,214.33,234.95,6.86,221,810.2,1838,55,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.8,51.8,34.2,0
5553.850,14.2,0,-10.6,208,92,93.33,79.2,2,52.55,6,84,220.97,234.95,6.84,221,811.1,1833,55,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.5,51.5,34.2,0
5553.925,14.2,0,-10.6,208,92,93.33,79,2,52.55,6,84,220.97,234.95,6.83,221,812.7,1829,55,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.5,51.5,34.2,0
5554.016,14.2,2.1,-10.6,208,92,93.33,79,2,52.55,6,84,220.76,234.95,6.86,221,811.1,1833,55,0,0,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,198,52.7,52.7,34.2,0
5554.093,14.2,2.1,-10.6,208,92,93.33,76.9,2,52.55,6,84,220.76,234.95,6.9,221,800.8,1829,55,0,0,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,198,51.7,51.7,34.2,0
5554.176,14.2,2.1,-10.6,208,92,93.33,73.9,2,52.55,6,84,207.29,234.95,7.07,221,857.5,1837,55,0,0,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,198,51.7,51.7,34.2,0
5554.251,14.2,2.1,-10.6,208,92,93.33,71.6,2,52.55,6,84,200.57,143.06,7.01,221,902.1,1810,55,0,0,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,198,51.7,51.7,34.2,0
5554.335,14.2,2.4,-10.6,208,92,93.33,71.1,2,52.55,6,84,93.28,58.62,7.16,221,904.4,1833,55,0,0,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,198,51.7,51.7,34.2,0
5554.415,14.2,2.7,-10.7,208,92,93.33,70.7,2,52.55,6,84,53.32,39.26,7.14,221,879.9,1826,55,0,0,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,198,51.7,51.7,34.2,0
5554.502,14.2,3.3,-10.7,208,92,93.33,70.7,2,52.55,6,84,37.54,30.92,7.02,221,852.3,1813,55,0,0,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,198,51.7,51.7,34.2,0
5554.581,14.2,4.9,-10.7,208,92,93.33,71.4,2,52.55,6,84,30.82,25.88,7,221,819.4,1825,55,0,0,2.2,2.2,2.2,2.2,2.2,2.2,198,51.7,51.7,34.2,0
5554.663,14.2,6.9,-10.7,208,92,93.33,71.1,2,52.55,6,84,25.21,22.8,6.96,221,812.7,1811,55,0,0,4.1,4.1,4.1,4.1,4.1,4.1,198,51.7,51.7,34.2,0
5554.757,14.2,11,-10.7,208,92,93.33,71.6,2,52.55,6,84,23.05,19.62,6.91,221,823.8,1812,55,0,0,8.6,8.6,8.6,8.6,8.6,8.6,198,51.7,51.7,34.2,0
5554.836,14.2,12.8,-10.8,208,92,93.33,72.3,2,52.55,6,84,21.51,19.09,6.89,221,832.4,1819,55,0,0,15.4,15.4,15.4,15.4,15.4,15.4,198,51.7,51.7,34.2,0
5554.917,14.2,15.2,-10.8,208,92,93.33,72.3,2,52.55,6,84,20,18.21,6.84,221,819.8,1803,55,0,0,15.4,15.4,15.4,15.4,15.4,15.4,198,52.5,52.5,34,0
5554.991,14.2,16.7,-10.6,208,92,93.33,71.8,2,52.55,6,84,19.16,17.52,7.41,221,804.8,1820,55,0,0,15.4,15.4,15.4,15.4,15.4,15.4,198,51.4,51.4,33.9,0
5555.099,14.2,16.6,-10.3,208,92,93.33,72,2,52.55,6,84,18.89,16.89,8.22,221,806.3,1808,55,0,0,17.2,17.2,17.2,17.2,17.2,17.2,198,52.2,52.2,34.6,0
5555.189,14.2,16.4,-9.9,208,92,93.33,72.9,2,52.55,6,84,17.67,16.35,9.37,221,813.2,1820,55,0,0,22.5,22.5,22.5,22.5,22.5,22.5,198,53.4,53.4,35.7,0
5555.276,14.2,15.5,-9.8,208,92,93.33,72.9,2,52.55,6,84,17.15,15.96,9.84,221,811.2,1832,55,-4.5,0,24,24,24,24,24,24,198,54.1,54.1,36.3,0
5555.356,14.2,13.9,-9.6,208,92,93.33,73,2,52.55,6,84,16.89,15.79,9.84,221,804.8,1793,55,-1.8,0,24,24,24,24,24,24,198,54.1,54.1,36.3,0
5555.431,14.2,12.5,-9.5,208,92,93.33,72.9,2,52.55,6,84,16.43,15.5,10.13,221,779.8,1812,55,-2.1,-7.3,25.5,25.5,25.5,25.5,25.5,25.5,198,54.7,54.7,36.8,0
5555.517,14.2,10.4,-9.3,208,92,93.33,72.3,2,52.55,6,84,16.05,15.11,10.25,221,760.8,1810,54,-1.5,-7.7,24.8,24.8,24.8,24.8,24.8,24.8,198,54.4,54.4,35.7,0
5555.596,14.2,8,-9.4,208,92,93.33,72.9,2,52.55,6,84,15.79,14.9,10.49,221,728.7,1808,55,0,-6,16.1,16.1,16.1,16.1,16.1,16.1,198,53.7,53.7,35.1,0
5555.679,14.2,6,-9.8,208,92,93.33,72.3,2,52.55,6,84,15.72,14.86,10.13,221,707.8,1808,55,2.2,-3.9,15.4,15.4,15.4,15.4,15.4,15.4,198,53.3,53.3,34.7,0
5555.751,14.2,4.9,-9.9,208,92,93.33,72.5,2,52.55,6,84,15.62,15.01,9.37,221,712.1,1800,55,3.6,-0.5,15,15,15,15,15,15,198,52.4,52.4,33.9,0
5555.843,14.2,4.3,-10.1,208,92,93.33,72.3,2,52.55,6,84,15.47,15.22,8.85,221,709.6,1804,55,4.7,2.4,13.1,13.1,13.1,13.1,13.1,13.1,198,51.4,51.4,33.8,0
5555.921,14.2,4,-10.4,208,92,93.33,72.3,2,52.55,6,84,15.26,15.17,8.14,221,720.3,1795,55,4.8,3.9,12.8,12.8,12.8,12.8,12.8,12.8,198,51.6,51.6,34.1,0
5555.996,14.2,2.9,-10.5,208,92,93.33,72.5,2,52.55,6,84,15.09,14.99,7.59,221,720.9,1788,55,5.1,3.7,10.9,10.9,10.9,10.9,10.9,10.9,198,51.8,51.8,34.2,0
5556.076,14.2,2.6,-10.6,208,92,93.33,72.3,2,52.55,6,84,14.9,14.77,7.26,221,723.6,1786,55,4.7,3,8.2,8.2,8.2,8.2,8.2,8.2,198,52.8,52.8,34.2,0
5556.167,14.2,2.3,-10.7,208,92,93.33,72.3,2,52.55,6,84,14.73,14.57,7.14,221,721.3,1807,55,4.5,2.7,5.2,5.2,5.2,5.2,5.2,5.2,198,51.8,51.8,34.2,0
5556.242,14.2,0,-10.8,208,92,93.33,72.5,2,52.55,6,84,14.51,14.41,6.93,221,709.6,1790,54,3.9,2.5,2.2,2.2,2.2,2.2,2.2,2.2,198,51.8,51.8,34.2,0
5556.329,14.2,0,-10.8,208,92,93.33,72.3,2,52.55,6,84,14.41,14.35,6.89,221,697.4,1797,54,3.6,2.7,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,198,51.8,51.8,34.2,0
5556.403,14.2,0,-10.8,208,92,93.33,72.2,2,52.55,6,84,14.35,14.35,6.77,221,684.8,1786,54,3.9,3.3,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,198,51.8,51.8,34.2,0
5556.476,14.2,0,-10.8,208,92,93.33,72.3,2,52.55,6,84,14.33,14.38,6.81,221,678.9,1796,54,4.1,4.3,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.8,51.8,34.2,0
5556.556,14.2,0,-10.8,208,92,93.33,72.3,2,52.55,6,84,14.33,14.44,6.8,221,683.5,1789,54,4.9,5.6,-6,-6,-6,-6,-6,-6,198,51.8,51.8,34.2,0
5556.632,14.2,0,-10.8,208,92,93.33,72.3,2,52.55,6,84,14.4,14.56,6.84,221,698.6,1790,54,6.2,7.2,-6,-6,-6,-6,-6,-6,198,51.8,51.8,34.2,0
5556.715,14.2,0,-10.8,208,92,93.33,72.3,2,52.55,6,84,14.46,14.67,6.76,221,721.6,1790,54,0,0,-6,-6,-6,-6,-6,-6,198,51.8,51.8,34.3,0
5556.791,14.2,0,-10.7,208,92,93.33,71.8,2,52.55,6,84,14.5,14.73,6.77,221,760.4,1783,54,0,0,-6,-6,-6,-6,-6,-6,198,51.9,51.9,34.3,0
5556.881,14.2,0,-10.7,208,92,93.33,71.1,2,52.55,6,84,14.56,14.77,6.71,221,783.5,1789,54,0,0,-6,-6,-6,-6,-6,-6,198,51.8,51.8,34.3,0
5556.956,14.2,0,-10.7,208,92,93.33,70.5,2,52.55,6,84,14.96,17.05,6.66,221,810.7,1783,54,0,0,-6,-6,-6,-6,-6,-6,198,51.9,51.9,34.3,0
5557.036,14.2,0,-10.7,208,92,93.33,69.9,2,52.55,6,84,16.28,21.77,6.67,221,826.6,1781,54,0,0,-6,-6,-6,-6,-6,-6,198,51.9,51.9,34.3,0
5557.116,14.2,0,-10.7,208,92,93.33,69.9,2,52.55,6,86,18.05,28.97,6.69,221,835.7,1780,54,0,0,-6,-6,-6,-6,-6,-6,198,52.9,52.9,34.3,0
5557.192,14.2,0,-10.6,208,92,93.33,71.4,2,52.55,6,86,20.09,32.85,6.67,221,838.8,1773,53,0,0,-6,-6,-6,-6,-6,-6,198,52.2,52.2,34.3,0
5557.262,14.2,0,-10.6,208,92,93.33,71.8,2,52.55,6,86,23.55,37.39,6.64,221,839,1760,53,0,0,-6,-6,-6,-6,-6,-6,198,51.9,51.9,34.3,0
5557.342,14.2,0,-10.6,208,92,93.33,72.2,2,52.55,6,86,27.48,57.96,6.62,221,835.7,1753,53,0,0,-6.4,-6.4,-6.4,-6.4,-6.4,-6.4,198,51.9,51.9,34.3,0
5557.421,14.2,0,-10.6,208,92,93.33,72.3,2,52.55,6,86,32.37,73.19,6.6,221,832.7,1745,53,0,0,-6.4,-6.4,-6.4,-6.4,-6.4,-6.4,198,51.9,51.9,34.3,0
5557.501,14.2,0,-10.6,208,92,93.33,72.5,2,52.55,6,86,37.24,96.11,6.55,221,829.5,1734,52,0,0,-6.4,-6.4,-6.4,-6.4,-6.4,-6.4,198,51.9,51.9,34.3,0
5557.571,14.2,0,-10.6,208,92,93.33,72.3,2,52.55,6,86,41.87,108.69,6.6,221,830.9,1731,52,0,0,-6.4,-6.4,-6.4,-6.4,-6.4,-6.4,198,51.9,51.9,34.3,0
5557.695,14.2,0,-10.5,208,92,93.33,72.7,2,52.55,6,86,54.55,169.69,6.6,221,823.8,1714,52,0,0,-6.4,-6.4,-6.4,-6.4,-6.4,-6.4,198,52.3,52.3,34.4,0
5557.771,14.2,0,-10.5,208,92,93.33,72.7,2,52.55,6,86,67.59,196.52,6.54,221,824.6,1706,52,0,0,-6.4,-6.4,-6.4,-6.4,-6.4,-6.4,198,52,52,34.4,0
5557.841,14.2,0,-10.5,208,92,93.33,72.7,2,52.55,6,86,78.49,209.89,6.49,221,821.8,1702,51,0,0,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,198,52,52,34.4,0
5557.911,14.2,0,-10.5,208,92,93.33,72.7,2,52.55,6,86,90.99,216.61,6.45,221,820.2,1693,51,0,0,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,198,52,52,34.4,0
5557.981,14.2,0,-10.5,208,92,93.33,72.9,2,52.55,6,86,101.47,223.35,6.47,221,816.6,1690,50,0,0,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,198,52,52,34.4,0
5558.051,14.2,0,-10.5,208,92,93.33,72.9,2,52.55,6,86,107.84,234.95,6.41,221,819,1685,51,0,0,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,198,52,52,34.4,0
5558.128,14.2,0,-10.5,208,92,93.33,72.9,2,52.55,6,86,114.19,234.95,6.38,221,819,1678,51,0,0,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,198,52,52,34.4,0
5558.206,14.2,0,-10.5,208,92,93.33,73,2,52.55,6,86,133.74,234.95,6.36,221,819,1675,50,0,0,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,198,52,52,34.4,0
5558.286,14.2,0,-10.5,208,92,93.33,73,2,52.55,6,86,147.1,234.95,6.35,221,818.2,1670,50,0,0,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,198,52,52,34.4,0
5558.361,14.2,0,-10.5,208,92,93.33,73,2,52.55,6,86,167.31,234.95,6.32,221,814.6,1663,50,0,0,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,198,52,52,34.4,0
5558.449,14.2,0,-10.5,208,92,93.33,72.9,2,52.55,6,86,180.56,234.95,6.32,221,813.5,1661,50,0,0,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,198,52,52,34.4,0
5558.521,14.2,0,-10.5,208,92,93.33,73,2,52.55,6,86,180.56,234.95,6.38,221,811.8,1658,50,0,0,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,198,52,52,34.4,0
5558.606,14.2,0,-10.5,208,92,93.33,73,2,52.55,6,86,187.2,234.95,6.39,221,812.9,1654,50,0,0,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,198,52.4,52.4,34.4,0
5558.681,14.2,0,-10.5,208,92,93.33,73,2,52.55,6,86,187.2,234.95,6.37,221,810.9,1650,50,0,0,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,198,52,52,34.4,0
5558.764,14.2,0,-10.5,208,92,93.33,73,2,52.55,6,86,200.67,234.95,6.35,221,813.5,1650,50,0,0,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,198,51.8,51.8,34.4,0
5558.846,14.2,0,-10.5,208,92,93.33,73,2,52.55,6,86,207.29,234.95,6.28,221,813.2,1647,50,0,0,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,198,52.1,52.1,34.5,0
5558.934,14.2,0,-10.5,208,92,93.33,73,2,52.55,6,86,207.29,234.95,6.25,221,810.2,1645,50,0,0,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,198,52.1,52.1,34.5,0
5559.031,14.2,0,-10.5,208,92,93.33,73.2,2,52.55,6,86,220.76,234.95,6.25,221,812.9,1646,50,0,0,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,198,52.1,52.1,34.5,0
5559.101,14.2,0,-10.5,208,92,93.33,73.2,2,52.55,6,86,207.29,234.95,6.24,221,812.4,1644,50,0,0,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,198,52.1,52.1,34.5,0
5559.173,14.2,0,-10.5,208,92,93.33,73.4,2,52.55,6,86,214.03,234.95,6.21,221,811.3,1641,50,0,0,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,198,51.8,51.8,34.5,0
